id,name,some_capitalized,atleast_one_capitalized,first_letter_capitalized,has_suffix_salutation,start_position,distance_to_period,distance_to_closest_keyword,frequency,contains_period,contains_keywords,name_length,number_of_capitals,label
8b798e22-acac-4774-a884-431bbe64155a,Clinton,0,1,1,0,355,2168,1,6,0,0,7,1,1
6ac2d80a-8c7b-4e5a-a5ee-e1ba7a2380dd,. CNN,1,1,0,0,558,2168,1,2,1,0,5,3,0
f7a3d302-cf9d-4e47-a019-8e3fa10cab4a,Clinton,0,1,1,0,737,2168,1,6,0,0,7,1,1
d7e5f26d-c890-4d67-9cd6-cc102b679070,White House,1,1,1,0,834,2168,1,1,0,0,11,2,0
e28e0045-57d2-4bba-9dbb-7934e9e5e412,Starr,0,1,1,0,964,2168,1,1,0,0,5,1,1
39207e12-cf32-42e1-bcf7-df0c0b3cffef,. CNN,1,1,0,0,1192,2168,1,2,1,0,5,3,0
c8b7e0f1-94bd-4486-a265-3de31b72aa21,Clinton,0,1,1,0,1234,2168,1,6,0,0,7,1,1
cdf5c2da-9cfe-4dbb-8aa0-76aa11f40012,Trump,0,1,1,0,1327,2168,1,2,0,0,5,1,1
1723897c-1d97-4dcd-9fb2-d7df8485a7a7,Clinton,0,1,1,0,1335,2168,1,6,0,0,7,1,1
1c36b3fc-bd0f-4cde-886e-c5073d4aa14a,Clinton,0,1,1,0,1623,2168,2108,6,0,0,7,1,1
49af28f6-e0ce-409d-b991-500990ac2553,Justice Department,1,1,1,0,1766,2168,2108,1,0,0,18,2,0
386951f8-2baf-430e-a73e-444aa09612f6,Clinton,0,1,1,0,1798,2168,2108,6,0,0,7,1,1
5ac0755b-cc25-4133-a2ba-78e562d55858,Muller,0,1,1,0,1818,2168,2108,1,0,0,6,1,1
2f5b81f5-2456-4207-9aa1-8e20e626a205,Trump,0,1,1,0,1928,2168,2108,2,0,0,5,1,1
12a57155-1685-402f-8e72-e7b4ccb3850b,Bill Clinton,1,1,1,0,0,356,1,2,0,0,12,2,1
9bc79b8b-e47f-4746-9bdf-63f82d8d7f91,Bill Clinton,1,1,1,0,164,356,1,2,0,0,12,2,1
03b40288-0f2e-43f8-a5b2-6328bea39f00,David Kendall,1,1,1,0,398,2168,1,1,0,0,13,2,1
6730c64b-eb51-48d6-a7be-296fc403838f,Monica Lewinsky,1,1,1,0,543,2168,1,1,0,0,15,2,1
b32e49a7-37a5-45af-8ddd-97e4f23dd809,Ken Starr,1,1,1,0,708,2168,1,1,0,0,9,2,1
1b3be196-acd6-4a23-ac6a-8e439e875846,Donald Trump,1,1,1,0,1180,2168,1,1,0,0,12,2,1
a51472c2-6d62-4623-9c02-4c456d69a247,Robert Mueller,1,1,1,0,1286,2168,1,1,0,0,14,2,1
87a3ab33-e241-4616-8b07-d78ea2cebb52,Flu,0,1,1,0,0,258,172,1,0,0,3,1,0
6b62695a-bd09-45bd-8fa4-659a54db25b5,CDC,1,1,1,0,36,258,172,6,0,0,3,3,0
2a112e5f-7c2f-4926-8113-3687baf311b4,Updated,0,1,1,0,46,258,172,1,0,0,7,1,0
3d2edd73-0069-4530-9b38-8bdadcd032a2,PM,1,1,1,0,59,258,172,1,0,0,2,2,0
9a8c7077-513b-4938-a735-d5072e76b06a,Fri,0,1,1,0,66,258,172,1,0,0,3,1,0
6dc616e5-714b-413c-aff1-7e5da1eab1c0,February,0,1,1,0,70,258,172,3,0,0,8,1,0
967050e5-397e-4e70-ba03-dbbcef44c6c4,Friday,0,1,1,0,165,851,172,1,0,0,6,1,0
269a403c-1fe7-489e-83e0-0f4904b3e801,US,1,1,1,0,179,851,172,1,0,0,2,2,0
b84713c3-3d94-488a-9496-440b0d388543,Centers,0,1,1,0,182,1590,172,1,0,0,7,1,0
27b252f8-7b4a-43ce-89f9-f4e4f87d8e90,Disease,0,1,1,0,194,1967,172,1,0,0,7,1,0
edceed65-e6d0-43d8-82db-5bc7df2acff2,Control,0,1,1,0,202,1967,376,1,0,0,7,1,0
6cd322f0-3ed2-4803-87d6-fc1edb1a358e,Prevention,0,1,1,0,214,1967,376,1,0,0,10,1,0
7bf979e1-697f-4a52-b909-138a73273dc8,Three,0,1,1,0,387,3540,2304,1,0,0,5,1,0
0cdfb661-e91c-4c34-bb75-f3215bf89d28,CDC,1,1,1,0,493,3540,2304,6,0,0,3,3,0
ef47288a-10bb-4629-a556-681ae9524069,Thursday,0,1,1,0,507,3540,2304,1,0,0,8,1,0
32ba79d0-4155-4a0f-8ea4-565f18f00367,Dr.,0,1,1,0,636,3540,2304,1,1,1,3,1,0
dcd7743a-2f7e-4259-9b48-6bc6e9b0d909,Anne,0,1,1,0,640,3540,2304,1,0,0,4,1,0
05153db1-925c-4157-a0ac-9f35ed706fd9,Caused,0,1,1,0,720,3540,2304,1,0,0,6,1,0
78d155b9-8de8-43e9-bdf8-81526a7c0890,CDC,1,1,1,0,1288,3540,3526,6,0,0,3,3,0
7bf62acf-16fb-4a84-9547-c86d7679468e,Kristen,0,1,1,0,1304,3540,3526,1,0,0,7,1,0
8d1401e6-78a9-4cd4-b40a-bab63dcf7c98,Hospitalization,0,1,1,0,1904,3540,3526,1,0,0,15,1,0
3d838bac-be5d-491f-940c-170afbbfde57,CDC,1,1,1,0,2083,3540,3526,6,0,0,3,3,0
76143fb0-6d4c-4f02-9064-c598e045d2a8,October,0,1,1,0,2253,3540,3526,1,0,0,7,1,0
e90b3eb8-e8e5-420b-9913-27aac12a749b,February,0,1,1,0,2272,3540,3526,3,0,0,8,1,0
e8148fcc-784c-42b9-859e-4ebecf0d2c03,CDC.,1,1,1,0,2302,3540,3526,1,1,0,4,3,0
90f82dcb-08ad-46f3-834e-dd189cb7ad66,District,0,1,1,0,2505,3540,172,1,0,0,8,1,0
4a91ac94-8c2f-4f28-b6df-deb254d5d955,Puerto,0,1,1,0,2527,3540,172,1,0,0,6,1,0
0d6695f1-cc6d-4501-92c4-69688aed82b8,Rico,0,1,1,0,2534,3540,172,1,0,0,4,1,0
3cb24e4b-2a4b-48b3-840c-eea7f7ba0cd3,New,0,1,1,0,2543,3540,172,1,0,0,3,1,0
daf30563-4f88-44c8-a4e1-468e7adf1a5f,York,0,1,1,0,2547,3540,172,1,0,0,4,1,0
0fefe44a-68b7-4b49-b70d-1ceafdc608f8,CDC,1,1,1,0,2562,3540,172,6,0,0,3,3,0
ef64bfb7-5101-4d96-8cca-16b044be4e07,Among,0,1,1,0,2573,3540,172,1,0,0,5,1,0
c00c5d29-ba11-4e4e-83bc-335daef26c6a,January,0,1,1,0,2702,3540,172,2,0,0,7,1,0
9a819b84-5b66-4ec0-b435-c95ed869da72,January,0,1,1,0,2755,3540,172,2,0,0,7,1,0
cc8d8e49-323a-4778-aef8-a63dad61add8,Oregon,0,1,1,0,3000,3540,3526,1,0,0,6,1,0
b86e828c-2a70-430d-ba33-e70bb74ab40f,Circulating,0,1,1,0,3033,3540,3526,1,0,0,11,1,0
377446ac-1305-483d-9f92-346e5a6106c2,B,0,1,1,0,3097,3540,3526,1,0,0,1,1,0
02d4d551-2b51-4d20-ba65-41110de4c60b,October.,0,1,1,0,3232,3540,3526,1,1,0,8,1,0
fb79b052-1c84-40e2-ab62-893565497173,.,0,0,0,0,3332,3540,3526,1,1,0,1,0,0
b7d386b1-8d65-4b6c-8d25-09dc7eabe92e,CDC,1,1,1,0,3339,3540,3526,6,0,0,3,3,0
e7c96d6b-dd1a-49cc-94b9-fb284e8a1bb8,February,0,1,1,0,3395,3540,3526,3,0,0,8,1,0
71e9838e-5b3a-45c0-9e52-280ad5356224,Fri February,1,1,1,0,66,258,172,1,0,0,12,2,0
d198d059-d374-4fde-9fc9-e16284652604,US Centers,1,1,1,0,179,1590,172,1,0,0,10,3,0
8cdaeacd-7bec-4c46-8055-a3a8c190d8c2,Disease Control,1,1,1,0,194,1967,376,1,0,0,15,2,0
54579169-d185-4037-9c65-f953b2b3c85f,Schuchat,0,1,1,0,912,3540,3526,4,0,0,8,1,1
72c38b3d-e54c-4d39-83d5-725798f8869e,Nordlund,0,1,1,0,1533,3540,3526,2,0,0,8,1,1
ae904191-1479-49b8-80a3-b31ad500b6b7,Schuchat,0,1,1,0,1556,3540,3526,4,0,0,8,1,1
43ba4576-a408-4550-bff8-18bbf0be13c0,Schuchat,0,1,1,0,1887,3540,3526,4,0,0,8,1,1
95dfa58c-9027-4542-858f-ff308db4fe88,Puerto Rico,1,1,1,0,2527,3540,172,1,0,0,11,2,0
f525fe60-aa75-4afe-8ecc-dda24d683985,New York,1,1,1,0,2543,3540,172,1,0,0,8,2,0
b5d469ce-bc1b-425e-9015-d483bbe6a031,Nordlund,0,1,1,0,2973,3540,3526,2,0,0,8,1,1
868f01c2-607e-4af8-8b04-7503035c49a8,Schuchat,0,1,1,0,3324,3540,3526,4,0,0,8,1,1
e9b9968c-94e0-40c2-b89d-0bc2ae4d233b,Anne Schuchat,1,1,1,0,640,3540,2304,1,0,0,13,2,1
e3cbe40b-fcfb-4144-ac3e-75e57b7ab193,Kristen Nordlund,1,1,1,0,1304,3540,3526,1,0,0,16,2,1
8cdf874e-97c2-45e6-bee8-d40126334e61,Updated,0,1,1,0,59,337,6,1,0,0,7,1,0
eac8a53c-664b-4f69-9cd6-8ccf7b56b04d,PM,1,1,1,0,72,337,78,1,0,0,2,2,0
c0a73fe5-29c1-4551-a161-decdcec8b8ec,Sat,0,1,1,0,79,337,78,1,0,0,3,1,0
8ae5b658-4e62-4645-9aef-57352b216070,February,0,1,1,0,83,337,78,1,0,0,8,1,0
17e732b9-9cb1-4dd6-86ba-251a05618c27,Washington,0,1,1,0,101,337,6,1,0,0,10,1,0
1501317c-6721-4b5d-b1b3-92c3193d68dd,Senate,0,1,1,0,120,337,6,3,0,1,6,1,0
01cf868a-5a39-40cc-bf98-454c473c0219,Majority,0,1,1,0,127,337,6,1,0,0,8,1,0
6913aa2a-3272-4ba0-9883-6040125f574b,Leader,0,1,1,0,136,337,6,1,0,0,6,1,0
9d064028-8bd3-46b1-9edf-7690c050f57c,Mitch,0,1,1,0,143,337,6,1,0,0,5,1,0
a8f16c45-d61e-4de1-a52c-9ad1c108f665,President,0,1,1,0,183,1674,835,1,0,1,9,1,0
e4a4b15d-238a-4a44-9f39-f38bd5716af7,Donald,0,1,1,0,193,1674,6,1,0,0,6,1,0
eb83f52e-aafe-4e37-b296-9e3ff45d3fdb,Mitt,0,1,1,0,218,1674,9,1,0,0,4,1,0
2a72fc65-82c3-47ec-9a37-e30c9cfcad14,US,1,1,1,0,247,1674,1066,1,0,0,2,2,0
61af021a-9040-4fa3-b41b-baa53af28e84,Senate,0,1,1,0,250,1674,9,3,0,1,6,1,0
61d37b89-756b-439a-9a85-7b12f76264a0,Utah.,0,1,1,0,267,1674,1066,2,1,0,5,1,0
56268bbe-6889-435e-a758-7da438afa0a6,New,0,1,1,0,326,2786,46,1,0,0,3,1,0
d5042e3b-009d-45c6-8b5f-6b178c1182f7,York,0,1,1,0,330,2786,2780,1,0,0,4,1,0
135fa900-d6f8-4a84-9f05-9402c5832e00,Times,0,1,1,0,335,2786,2780,2,0,0,5,1,0
dfa2242d-94da-4865-ad80-3cdae0a6ba77,Friday,0,1,1,0,355,2786,2780,2,0,0,6,1,0
3e300304-fccf-41ac-a160-a0c65375e60f,.,0,0,0,0,408,2786,2780,1,1,0,1,0,0
d4e5b2dc-84b1-4e70-9303-f3079bfad31d,Republican,0,1,1,0,557,2786,2780,3,0,0,10,1,0
5a24e852-9aaf-4913-87cb-72a45cf2c666,Friday,0,1,1,0,611,2786,2780,2,0,0,6,1,0
73f32911-0047-45d1-ad8e-33939c079883,GOP,1,1,1,0,631,2786,2780,1,0,0,3,3,0
cc132bfb-b043-458f-852d-48342f46dd8e,Sen.,0,1,1,0,635,2786,2780,1,1,1,4,1,0
1c1e4409-ab27-459d-8833-7daf464d8da9,Orrin,0,1,1,0,640,2786,2780,1,0,0,5,1,0
950d5ef0-2d87-460a-bdb3-75ecc276b28f,Hatch,0,1,1,0,646,2786,2780,1,0,0,5,1,0
63c9c3cd-4367-4bb5-88e5-2512cf57b1f6,Utah,0,1,1,0,717,2786,2780,1,0,0,4,1,0
be4695a8-6caf-43c3-9361-dfc87bc96833,Republican,0,1,1,0,985,2786,6,3,0,0,10,1,0
7d4f087f-3d1d-4f79-a0ee-a1601af433eb,Senate.,0,1,1,0,1049,2786,6,1,1,1,7,1,0
3570b898-25a7-4e50-9933-8f6137c2a3e8,Times,0,1,1,0,1223,2786,6,2,0,0,5,1,0
d555f98e-8b26-41ee-993e-5d8ec1e1b63a,Republicans,0,1,1,0,1256,2786,6,1,0,0,11,1,0
27e94348-ad2b-4e49-be6f-66f73bf21733,House,0,1,1,0,1291,2786,6,1,0,0,5,1,0
ebbe6ba5-813c-421a-b2a7-8b8cd21ee79d,Senate,0,1,1,0,1301,2786,6,3,0,1,6,1,0
52f24c5a-9dc8-4bd9-a639-c7f810b02aac,March,0,1,1,0,1595,2786,43,1,0,0,5,1,0
18db9a18-c22a-4d63-9794-615ca030cc4c,Republican,0,1,1,0,1675,2786,2780,3,0,0,10,1,0
24f8fc5b-eccd-456c-a30d-5b805c9a74b9,University,0,1,1,0,1730,2786,2780,1,0,0,10,1,0
a18a1449-a5a3-4b8d-9b45-19a36921d0bf,Utah.,0,1,1,0,1744,2786,2780,2,1,0,5,1,0
dfc37a89-fa3f-4f71-ad66-404bfed13fc6,Twitter.,0,1,1,0,1948,2786,2780,1,1,0,8,1,0
f50da4b9-78af-4a03-893d-27921420dad6,Nov.,0,1,1,0,2137,2786,2780,1,1,0,4,1,0
221a8e60-daae-4bd1-b913-c3f86ddf7c27,Secretary,0,1,1,0,2398,2786,2780,1,0,0,9,1,0
30135afc-7be2-4ed3-959c-d754a8007148,Rex,0,1,1,0,2443,2786,2780,1,0,0,3,1,0
351cc408-8217-438b-9ef9-613563190226,Tillerson,0,1,1,0,2447,2786,2780,1,0,1,9,1,0
2e84d131-0041-48fe-ac7f-014354e66630,McConnell,1,1,1,0,5,337,9,4,0,0,9,2,1
803cbb9a-56f7-4fde-aa9b-549ee6a408cd,Trump,0,1,1,0,31,337,6,8,0,0,5,1,1
a5231d1e-8ac1-4b63-98e7-c9e8c25b732d,Romney,0,1,1,0,52,337,6,13,0,0,6,1,1
10463ade-354c-4406-9656-f2577873ae61,Sat February,1,1,1,0,79,337,78,1,0,0,12,2,0
78b68e92-f05a-4724-8c44-16f0eb64f167,Senate Majority,1,1,1,0,120,337,6,1,0,1,15,2,0
7744f95d-9dfe-487e-b9aa-94adf37fb6d6,Majority Leader,1,1,1,0,127,337,6,1,0,0,15,2,0
976a5031-5bcd-46f0-894a-e74096276b3c,US Senate,1,1,1,0,247,1674,1066,1,0,1,9,3,0
cea0a2ce-1665-4029-8f2d-d98802a67db5,McConnell,1,1,1,0,307,2786,9,4,0,0,9,2,1
730acf78-3f7e-4794-bac2-346a9551274e,New York,1,1,1,0,326,2786,2780,1,0,0,8,2,0
ee0bbe37-768c-45c0-8c0a-b9f7219256a4,York Times,1,1,1,0,330,2786,2780,1,0,0,10,2,0
882a361f-7ed4-4df6-b0bd-cb43a7bb1564,Trump,0,1,1,0,375,2786,2780,8,0,0,5,1,1
c8932786-c547-4be9-a743-79fdd8c49942,Romney,0,1,1,0,402,2786,2780,13,0,0,6,1,1
da00cb04-6ccc-40a6-9ac7-502cd6a7ede0,Romney,0,1,1,0,505,2786,2780,13,0,0,6,1,1
e6829b47-60fc-44e8-9272-3dc559360f58,Romney,0,1,1,0,569,2786,2780,13,0,0,6,1,1
aaca076e-0f38-4ad4-b51d-1d73870472ee,GOP Sen.,1,1,1,0,631,2786,2780,1,1,1,8,4,0
80e845a1-473e-4c1b-b13a-589fa2002a1c,Romney,0,1,1,0,699,2786,2780,13,0,0,6,1,1
c08d60a4-460b-433b-a023-5a82738c356b,McConnell,1,1,1,0,919,2786,6,4,0,0,9,2,1
a09e3487-f869-4648-94dd-734cf80bf746,McConnell,1,1,1,0,1197,2786,9,4,0,0,9,2,1
f3d660c9-9a47-4dbf-854c-0ed063e84ac2,Trump,0,1,1,0,1513,2786,6,8,0,0,5,1,1
c6c1c6d6-9620-41c8-92a9-83b85f33fe1a,Romney,0,1,1,0,1523,2786,6,13,0,0,6,1,1
247a60a2-38dd-48cf-8992-cb17cb228f41,Romney,0,1,1,0,1613,2786,43,13,0,0,6,1,1
9711eb27-e615-4869-9e26-4ebd2d3fc327,Trump,0,1,1,0,1630,2786,2780,8,0,0,5,1,1
2182ab65-6f54-4d8b-8cc3-099095b4f160,Romney,0,1,1,0,1751,2786,2780,13,0,0,6,1,1
54f58fa3-d33d-4de5-b27a-6dbc1cca709c,Trump,0,1,1,0,1765,2786,2780,8,0,0,5,1,1
c8ba37ac-13e8-45b0-a56a-b5685556cd75,Trump,0,1,1,0,1917,2786,2780,8,0,0,5,1,1
a73c3c64-7987-4dd9-abc7-6eda5c3c59eb,Romney,0,1,1,0,1967,2786,2780,13,0,0,6,1,1
78740926-aedb-4738-bd83-649df6f97b5c,Trump,0,1,1,0,2048,2786,2780,8,0,0,5,1,1
00a1e229-2043-43b6-ad3e-4a79f30de1e7,Romney,0,1,1,0,2075,2786,2780,13,0,0,6,1,1
a519af97-431d-478e-ba57-2580c5241bfa,Romney,0,1,1,0,2112,2786,2780,13,0,0,6,1,1
497d0797-efe6-486a-8b2c-2b41a57fe953,Romney,0,1,1,0,2275,2786,2780,13,0,0,6,1,1
76d80edd-3b24-4277-9425-ca879acb0ab1,Trump,0,1,1,0,2301,2786,2780,8,0,0,5,1,1
f959940d-197a-48fa-87f7-77aaebb937e5,Romney,0,1,1,0,2337,2786,2780,13,0,0,6,1,1
7e0ca618-13d7-4f3a-916e-373245437572,Senate Majority Leader,1,1,1,0,120,337,6,1,0,1,22,3,0
e43aae35-6206-4803-b315-a315d64b2716,Mitch McConnell,1,1,1,0,143,337,9,1,0,0,15,3,1
15244fce-bcff-4438-8a53-1d190604f55a,Donald Trump,1,1,1,0,193,1674,6,1,0,0,12,2,1
b3653e56-6b7d-47c3-ad69-9aa657739310,Mitt Romney,1,1,1,0,218,1674,9,1,0,0,11,2,1
700bc45b-d048-43c7-90dc-d0bc1fc23896,New York Times,1,1,1,0,326,2786,2780,1,0,0,14,3,0
70c5e0fb-2514-407c-8867-c68ad002cd84,Orrin Hatch,1,1,1,0,640,2786,2780,1,0,0,11,2,1
67048f3a-abaa-40a1-ac96-5f520907fa61,Rex Tillerson,1,1,1,0,2443,2786,2780,1,0,1,13,2,1
9ea73159-145e-4321-a2e7-897f248501a3,Jury,0,1,1,0,0,404,69,1,0,0,4,1,0
42187b0a-b92e-4d78-a283-0010a9eb98ba,Maryland,0,1,1,0,47,404,69,2,0,0,8,1,0
bc0c8ba5-ca9b-4936-a761-4b84900e623a,Updated,0,1,1,0,79,404,69,1,0,0,7,1,0
eff48966-decd-4caa-8ca3-3021ab08b36c,Sun,0,1,1,0,100,404,69,1,0,0,3,1,0
6fda7c74-8beb-47ef-85a4-d989be1b778b,February,0,1,1,0,104,404,69,1,0,0,8,1,0
124c911d-f956-4eb9-974b-7b9a6c60294a,Friday,0,1,1,0,156,611,69,1,0,0,6,1,0
caaee242-d409-483c-9eb4-48d839331af7,Baltimore,0,1,1,0,196,779,411,8,0,0,9,1,0
3a056776-19d1-4a21-babd-8e2065140a29,.,0,0,0,0,393,7298,2173,8,1,0,1,0,0
ba43a8e2-5f71-4372-8860-5736c27141c3,August,0,1,1,0,431,7298,2590,2,0,0,6,1,0
23ffc6ee-6bb9-4a6c-8dc9-52b6780bc463,Baltimore,0,1,1,0,487,7298,69,8,0,0,9,1,0
65e5096e-eb21-4505-b349-520a66feb0be,County.,0,1,1,0,497,7298,69,1,1,0,7,1,0
9889ba47-eb02-4f91-8b2a-2d244f16be31,Kenneth,0,1,1,0,641,7298,2590,1,0,0,7,1,0
cd028436-e7a9-4986-a285-3da427e89af9,Corey,0,1,1,0,693,7298,2590,1,0,0,5,1,0
d439147d-d51f-4d6c-8f8c-06b0a44561cc,Cunningham,0,1,1,0,699,7298,2590,1,0,0,10,1,0
1bcbdcc7-7d2a-4218-ab14-70ff3b6f2912,God,0,1,1,0,760,7298,2590,1,0,0,3,1,0
371996dc-4cd7-4d43-a508-6c960c69cd10,According,0,1,1,0,1363,7298,2590,2,0,0,9,1,0
1c360bc0-447f-4115-a55b-6302e4721c17,Baltimore,0,1,1,0,1380,7298,2590,8,0,0,9,1,0
fdcd6fa9-ab40-4638-8822-0a5f455db120,Baltimore,0,1,1,0,1445,7298,2590,8,0,0,9,1,0
7d3dc70f-0851-4903-88e5-c015cd13bf15,County,0,1,1,0,1455,7298,2590,6,0,0,6,1,0
49574582-1642-42c8-b8c2-f49fc98a00f5,Officer,0,1,1,0,1466,7298,2590,1,0,1,7,1,0
773a69fd-0905-4da2-b248-4d53b9bece38,Royce,0,1,1,0,1474,7298,2590,2,0,0,5,1,0
d3e6353a-46f7-4b83-91ee-391db7f39602,James,0,1,1,0,1614,7298,2590,1,0,0,5,1,0
0862848a-42e0-4606-87e3-1d1374a45ec2,Ruckle,0,1,1,0,1620,7298,2590,1,0,0,6,1,0
56a2469d-09a4-43d8-b4d3-39ed1708808d,Sun.,0,1,1,0,1895,7298,2590,1,1,0,4,1,0
32e1ccef-2927-422b-9323-cbd7715a82bc,Baltimore,0,1,1,0,1922,7298,2590,8,0,0,9,1,0
b0f0d490-cc9a-4380-8233-fb7e6386a62b,County,0,1,1,0,1932,7298,2590,6,0,0,6,1,0
30452225-b1e7-4cb3-ad8f-d9a46354ba01,Ellen,0,1,1,0,2203,7298,2590,1,0,0,5,1,0
bcfffaf3-4675-4232-b61f-8e3ea9c38765,Kobler,0,1,1,0,2209,7298,2590,1,0,0,6,1,0
f56c462c-9a13-46a1-88d2-94308346f9e1,County,0,1,1,0,2275,7298,2590,6,0,0,6,1,0
2a8c8ccf-f5ac-4cfc-8598-fe00bc15697a,Attorney,0,1,1,0,2282,7298,2590,1,0,1,8,1,0
0dabd3a7-9f83-431f-9dfa-f78f2d0705e2,Mike,0,1,1,0,2291,7298,2590,1,0,0,4,1,0
28d66199-dd3a-4fa6-8a99-561199053031,Field,0,1,1,0,2296,7298,2590,1,0,0,5,1,0
f6e6174e-421a-4f27-9d78-c1c4485eeed3,.,0,0,0,0,2301,7298,2590,8,1,0,1,0,0
86e0379b-c9e8-4e18-b006-154924f72421,Karsyn,0,1,1,0,2446,7298,2590,1,0,0,6,1,0
2af2cbb9-a65d-4f96-a847-182bf20b2b6b,.,0,0,0,0,2484,7298,2590,8,1,0,1,0,0
9af5dff3-acf6-477e-a064-499e099d319c,Rhanda,0,1,1,0,2537,7298,2590,1,0,0,6,1,0
539f8a66-e785-4c07-84c6-2815033b832d,Dormeus,0,1,1,0,2544,7298,2590,1,0,0,7,1,0
aa08c39b-5fad-421d-bcc8-f3a03a2e1fe7,Ryan,0,1,1,0,2577,7298,2590,1,0,0,4,1,0
aee24cfa-3af6-478e-9be4-2251c2a5c225,J.,0,1,1,0,2819,7298,2590,1,1,0,2,1,0
979dac38-320f-4721-8e08-e3626895bcad,Wyndal,0,1,1,0,2822,7298,2590,1,0,0,6,1,0
732ed90e-fa6a-45fc-a2ea-d2c0c6435494,.,0,0,0,0,3078,7298,2590,8,1,0,1,0,0
